"GEO_ID","NAME","B17011_001E","B17011_001M","B17011_002E","B17011_002M","B17011_003E","B17011_003M","B17011_004E","B17011_004M","B17011_005E","B17011_005M",
"1500000US150030111063","Block Group 3, Census Tract 111.06, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030111064","Block Group 4, Census Tract 111.06, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030112011","Block Group 1, Census Tract 112.01, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030112012","Block Group 2, Census Tract 112.01, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030112013","Block Group 3, Census Tract 112.01, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030112014","Block Group 4, Census Tract 112.01, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030112015","Block Group 5, Census Tract 112.01, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030112021","Block Group 1, Census Tract 112.02, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030113001","Block Group 1, Census Tract 113, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030113002","Block Group 2, Census Tract 113, Honolulu County, Hawaii","158900","172643","-","**","158900","172643","-","**","158900","172643",
"1500000US150030113003","Block Group 3, Census Tract 113, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030113004","Block Group 4, Census Tract 113, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030114001","Block Group 1, Census Tract 114, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030114002","Block Group 2, Census Tract 114, Honolulu County, Hawaii","634700","718455","-","**","634700","718455","-","**","634700","718455",
"1500000US150030114003","Block Group 3, Census Tract 114, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030115001","Block Group 1, Census Tract 115, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030115002","Block Group 2, Census Tract 115, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030115003","Block Group 3, Census Tract 115, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150039400011","Block Group 1, Census Tract 9400.01, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150039400012","Block Group 2, Census Tract 9400.01, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150039400021","Block Group 1, Census Tract 9400.02, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150039400022","Block Group 2, Census Tract 9400.02, Honolulu County, Hawaii","286400","211343","-","**","286400","211343","-","**","286400","211343",
"1500000US150039400023","Block Group 3, Census Tract 9400.02, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150039400024","Block Group 4, Census Tract 9400.02, Honolulu County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150039800001","Block Group 1, Census Tract 9800, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150039802001","Block Group 1, Census Tract 9802, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150039803001","Block Group 1, Census Tract 9803, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150039806001","Block Group 1, Census Tract 9806, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150039807001","Block Group 1, Census Tract 9807, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150039808001","Block Group 1, Census Tract 9808, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150039810001","Block Group 1, Census Tract 9810, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150039811001","Block Group 1, Census Tract 9811, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150039812001","Block Group 1, Census Tract 9812, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150039813001","Block Group 1, Census Tract 9813, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150039814001","Block Group 1, Census Tract 9814, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150039900010","Block Group 0, Census Tract 9900.01, Honolulu County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150050319001","Block Group 1, Census Tract 319, Kalawao County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150059900000","Block Group 0, Census Tract 9900, Kalawao County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070401031","Block Group 1, Census Tract 401.03, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070401032","Block Group 2, Census Tract 401.03, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070401033","Block Group 3, Census Tract 401.03, Kauai County, Hawaii","162400","153582","162400","153582","-","**","-","**","-","**",
"1500000US150070401034","Block Group 4, Census Tract 401.03, Kauai County, Hawaii","46900","46336","46900","46336","-","**","-","**","-","**",
"1500000US150070401041","Block Group 1, Census Tract 401.04, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070401042","Block Group 2, Census Tract 401.04, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070402041","Block Group 1, Census Tract 402.04, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070402042","Block Group 2, Census Tract 402.04, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070402051","Block Group 1, Census Tract 402.05, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070402052","Block Group 2, Census Tract 402.05, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070402053","Block Group 3, Census Tract 402.05, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070402054","Block Group 4, Census Tract 402.05, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070403001","Block Group 1, Census Tract 403, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070403002","Block Group 2, Census Tract 403, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070403003","Block Group 3, Census Tract 403, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070403004","Block Group 4, Census Tract 403, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070403005","Block Group 5, Census Tract 403, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070403006","Block Group 6, Census Tract 403, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070404001","Block Group 1, Census Tract 404, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070404002","Block Group 2, Census Tract 404, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070404003","Block Group 3, Census Tract 404, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070404004","Block Group 4, Census Tract 404, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070404005","Block Group 5, Census Tract 404, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070405001","Block Group 1, Census Tract 405, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070405002","Block Group 2, Census Tract 405, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070405003","Block Group 3, Census Tract 405, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070405004","Block Group 4, Census Tract 405, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070405005","Block Group 5, Census Tract 405, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070406031","Block Group 1, Census Tract 406.03, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070406032","Block Group 2, Census Tract 406.03, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070406033","Block Group 3, Census Tract 406.03, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070406041","Block Group 1, Census Tract 406.04, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070406042","Block Group 2, Census Tract 406.04, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070406043","Block Group 3, Census Tract 406.04, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070407001","Block Group 1, Census Tract 407, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070407002","Block Group 2, Census Tract 407, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070407003","Block Group 3, Census Tract 407, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070407004","Block Group 4, Census Tract 407, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070407005","Block Group 5, Census Tract 407, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070407006","Block Group 6, Census Tract 407, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070408001","Block Group 1, Census Tract 408, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070408002","Block Group 2, Census Tract 408, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070408003","Block Group 3, Census Tract 408, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070409001","Block Group 1, Census Tract 409, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070409002","Block Group 2, Census Tract 409, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070409003","Block Group 3, Census Tract 409, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070409004","Block Group 4, Census Tract 409, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070409005","Block Group 5, Census Tract 409, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070409006","Block Group 6, Census Tract 409, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150070412001","Block Group 1, Census Tract 412, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150070412002","Block Group 2, Census Tract 412, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150079400001","Block Group 1, Census Tract 9400, Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150079400002","Block Group 2, Census Tract 9400, Kauai County, Hawaii","579200","399034","381200","320876","197900","223778","-","**","197900","223778",
"1500000US150079901000","Block Group 0, Census Tract 9901, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150079902000","Block Group 0, Census Tract 9902, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150079903000","Block Group 0, Census Tract 9903, Kauai County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090301001","Block Group 1, Census Tract 301, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090301002","Block Group 2, Census Tract 301, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090302011","Block Group 1, Census Tract 302.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090302012","Block Group 2, Census Tract 302.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090302021","Block Group 1, Census Tract 302.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090302022","Block Group 2, Census Tract 302.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090302023","Block Group 3, Census Tract 302.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090302024","Block Group 4, Census Tract 302.02, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090302025","Block Group 5, Census Tract 302.02, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090303011","Block Group 1, Census Tract 303.01, Maui County, Hawaii","312600","298411","218500","260552","94100","116190","-","**","94100","116190",
"1500000US150090303012","Block Group 2, Census Tract 303.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090303013","Block Group 3, Census Tract 303.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090303014","Block Group 4, Census Tract 303.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090303031","Block Group 1, Census Tract 303.03, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090303032","Block Group 2, Census Tract 303.03, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090303033","Block Group 3, Census Tract 303.03, Maui County, Hawaii","304800","301990","304800","301990","-","**","-","**","-","**",
"1500000US150090304021","Block Group 1, Census Tract 304.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090304022","Block Group 2, Census Tract 304.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090304023","Block Group 3, Census Tract 304.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090304024","Block Group 4, Census Tract 304.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090304031","Block Group 1, Census Tract 304.03, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090304032","Block Group 2, Census Tract 304.03, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090304041","Block Group 1, Census Tract 304.04, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090304042","Block Group 2, Census Tract 304.04, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090304043","Block Group 3, Census Tract 304.04, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090305011","Block Group 1, Census Tract 305.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090305012","Block Group 2, Census Tract 305.01, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090307051","Block Group 1, Census Tract 307.05, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090307052","Block Group 2, Census Tract 307.05, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090307061","Block Group 1, Census Tract 307.06, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090307062","Block Group 2, Census Tract 307.06, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090307071","Block Group 1, Census Tract 307.07, Maui County, Hawaii","392600","589011","392600","589011","-","**","-","**","-","**",
"1500000US150090307072","Block Group 2, Census Tract 307.07, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090307073","Block Group 3, Census Tract 307.07, Maui County, Hawaii","1063600","1089231","-","**","1063600","1089231","-","**","1063600","1089231",
"1500000US150090307074","Block Group 4, Census Tract 307.07, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090307081","Block Group 1, Census Tract 307.08, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090307082","Block Group 2, Census Tract 307.08, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090307091","Block Group 1, Census Tract 307.09, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090307092","Block Group 2, Census Tract 307.09, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090307093","Block Group 3, Census Tract 307.09, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090307101","Block Group 1, Census Tract 307.10, Maui County, Hawaii","411900","361785","411900","361785","-","**","-","**","-","**",
"1500000US150090307102","Block Group 2, Census Tract 307.10, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090308001","Block Group 1, Census Tract 308, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090308002","Block Group 2, Census Tract 308, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090309011","Block Group 1, Census Tract 309.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090309012","Block Group 2, Census Tract 309.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090309013","Block Group 3, Census Tract 309.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090309021","Block Group 1, Census Tract 309.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090309022","Block Group 2, Census Tract 309.02, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090309031","Block Group 1, Census Tract 309.03, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090309032","Block Group 2, Census Tract 309.03, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090309033","Block Group 3, Census Tract 309.03, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090309034","Block Group 4, Census Tract 309.03, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090310001","Block Group 1, Census Tract 310, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090310002","Block Group 2, Census Tract 310, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090310003","Block Group 3, Census Tract 310, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090310004","Block Group 4, Census Tract 310, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090311011","Block Group 1, Census Tract 311.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090311012","Block Group 2, Census Tract 311.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090311013","Block Group 3, Census Tract 311.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090311014","Block Group 4, Census Tract 311.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090311021","Block Group 1, Census Tract 311.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090311022","Block Group 2, Census Tract 311.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090311023","Block Group 3, Census Tract 311.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090311031","Block Group 1, Census Tract 311.03, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090311032","Block Group 2, Census Tract 311.03, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090311033","Block Group 3, Census Tract 311.03, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090311034","Block Group 4, Census Tract 311.03, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090314021","Block Group 1, Census Tract 314.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090314022","Block Group 2, Census Tract 314.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090314041","Block Group 1, Census Tract 314.04, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090314042","Block Group 2, Census Tract 314.04, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090314043","Block Group 3, Census Tract 314.04, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090314051","Block Group 1, Census Tract 314.05, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090314052","Block Group 2, Census Tract 314.05, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090314053","Block Group 3, Census Tract 314.05, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090314054","Block Group 4, Census Tract 314.05, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090315011","Block Group 1, Census Tract 315.01, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090315012","Block Group 2, Census Tract 315.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090315021","Block Group 1, Census Tract 315.02, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090315022","Block Group 2, Census Tract 315.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090315023","Block Group 3, Census Tract 315.02, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090315031","Block Group 1, Census Tract 315.03, Maui County, Hawaii","111200","82322","111200","82322","-","**","-","**","-","**",
"1500000US150090315032","Block Group 2, Census Tract 315.03, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090316011","Block Group 1, Census Tract 316.01, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090316012","Block Group 2, Census Tract 316.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090317001","Block Group 1, Census Tract 317, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090317002","Block Group 2, Census Tract 317, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090317003","Block Group 3, Census Tract 317, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090317004","Block Group 4, Census Tract 317, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090317005","Block Group 5, Census Tract 317, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090318011","Block Group 1, Census Tract 318.01, Maui County, Hawaii","852500","436279","96100","91014","756400","433373","199100","182960","557300","384359",
"1500000US150090318012","Block Group 2, Census Tract 318.01, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090319001","Block Group 1, Census Tract 319, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090319002","Block Group 2, Census Tract 319, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090319003","Block Group 3, Census Tract 319, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150090319004","Block Group 4, Census Tract 319, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090320001","Block Group 1, Census Tract 320, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150090320002","Block Group 2, Census Tract 320, Maui County, Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150099800001","Block Group 1, Census Tract 9800, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150099900000","Block Group 0, Census Tract 9900, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150099902000","Block Group 0, Census Tract 9902, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150099912000","Block Group 0, Census Tract 9912, Maui County, Hawaii","-","**","-","**","-","**","-","**","-","**",
